,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,HomeOrAway_,Opponent,Match Date,Tactic short,Match Type,scaled_midfield
10,2025-03-14 12:00:00,90,Asia and Oceania Cup,14.14946173188762,7.651306367423649,5.175883719139527,4.950845296568244,Saudi Arabia,13.5,25.0,26.25,23.75,8.5,5.75,5.5,7.75,12.0,Pressing,11,0,4-5-1,4,5,1,0,-10,11,ZQUEZUZTUHQEQE,H,Israel,7.5,26.75,26.75,27.0,13.5,11.75,13.5,8.0,12.0,Counter-attacks,22,0,5-3-2,5,3,2,1,-10,12,SZUQQUUHEEUQWE,A,Isr,2025-03-14,Pr,CC,14.14946173188762
11,2025-03-07 12:00:00,90,Asia and Oceania Cup,8.034255037971372,9.070449931366408,9.977494924503048,12.24510740734465,Saudi Arabia,6.0,25.0,23.0,24.25,10.0,11.0,13.5,7.75,11.75,Counter-attacks,22,0,5-3-2,5,3,2,2,-6,11,ZUUZUQHEEHZUEQ,A,Suriyah,14.5,13.0,10.0,13.75,16.5,19.5,16.75,8.5,10.0,Normal,0,0,2-5-3,2,5,3,1,10,14,ZHEEETQQTHHHQP,H,Sur,2025-03-07,CA,CC,8.034255037971372
12,2025-02-28 12:00:00,90,Asia and Oceania Cup,14.000838505103932,10.707480646201377,10.94025196459706,10.241938009410013,Saudi Arabia,15.75,19.75,20.25,17.5,11.5,11.75,11.0,7.75,11.25,Normal,0,0,3-5-2,3,5,2,2,0,11,ZUEZEUHTUHZEQQ,H,Oman,14.5,15.75,16.5,17.75,14.25,14.0,16.25,9.0,10.75,Normal,0,0,3-5-2,3,5,2,0,0,12,ZPEQEQUHpZHHEW,A,Oma,2025-02-28,N,CC,14.000838505103932
13,2025-02-21 12:00:00,90,Asia and Oceania Cup,13.142465377281148,12.773146926887321,12.300067411076679,13.246226442697962,Saudi Arabia,15.75,17.5,18.0,16.5,13.5,13.0,14.0,7.5,11.25,Normal,0,0,3-5-2,3,5,2,2,3,12,ZUEZEUHHQUHQEU,H,Bangladesh,15.75,11.5,14.5,15.0,12.25,20.0,16.0,8.5,10.5,Normal,0,0,2-5-3,2,5,3,1,3,13,ZEHEEUQQUHUHQQ,A,Ban,2025-02-21,N,CC,13.142465377281148
14,2025-02-14 12:00:00,90,Asia and Oceania Cup,16.18102389716,7.383338399122429,5.239788541312691,4.763444128466083,Saudi Arabia,13.5,22.5,28.25,23.5,7.75,5.5,5.0,7.0,12.0,Pressing,14,0,4-5-1,4,5,1,1,-10,12,ZUPEZUHHUpQEQE,A,Viá»‡t Nam,17.75,12.5,12.75,12.75,15.75,16.5,12.75,7.75,10.75,Normal,0,0,3-5-2,3,5,2,1,10,11,ZUEHEHHHPHUHEH,H,Viá»‡,2025-02-14,Pr,CC,16.18102389716
15,2025-02-07 12:00:00,90,Asia and Oceania Cup,10.929218298477721,8.096647526489203,12.819691916941238,7.197020023545958,Saudi Arabia,9.0,24.5,23.5,25.0,9.0,14.25,8.0,7.75,11.75,Counter-attacks,24,0,5-3-2,5,3,2,0,-10,12,ZUUPZQEQUTEUEQ,A,Israel,12.75,20.0,20.75,20.5,18.0,16.0,15.5,8.5,11.0,Normal,0,0,3-4-3,3,4,3,3,0,12,SUEQEZQZEHUHQP,H,Isr,2025-02-07,CA,CC,10.929218298477721
16,2025-02-03 12:00:00,90,Asia and Oceania Cup,11.056186559115844,13.852151169036611,14.533404505218739,14.987573396006827,Saudi Arabia,13.5,15.0,14.75,15.25,15.25,16.0,16.5,7.5,10.25,Normal,0,0,3-5-2,3,5,2,3,10,11,ZQEZEZHHTUHUEU,H,Suriyah,15.75,15.0,17.0,15.5,9.75,13.25,10.75,8.0,10.5,Normal,0,0,3-5-2,3,5,2,2,-5,13,ZUEHETQUUTQEQW,A,Sur,2025-02-03,N,CC,11.056186559115844
17,2025-01-31 12:00:00,90,Asia and Oceania Cup,11.313831138017928,4.528494020026331,5.660617525032914,16.981852575098742,Saudi Arabia,9.0,23.25,26.5,23.5,5.0,6.25,18.75,7.5,11.75,Counter-attacks,22,0,5-4-1,5,4,1,1,-7,12,ZZZPUQETQHHEEU,A,Oman,13.25,13.75,14.0,15.75,18.25,14.75,18.75,9.25,11.75,Play creatively,23,0,3-5-2,3,5,2,1,4,12,ZHEHEUQHUQUQEH,H,Oma,2025-01-31,CA,CC,11.313831138017928
18,2025-01-27 12:00:00,90,Asia and Oceania Cup,15.828126330288269,13.976719988779283,13.976719988779283,11.72241031316972,Saudi Arabia,11.5,17.5,16.75,15.75,15.5,15.5,13.0,8.25,11.0,Normal,0,0,3-5-2,3,5,2,2,-2,11,ZZEPEUHHUPHQEU,A,Bangladesh,11.75,17.0,17.0,17.0,12.75,12.5,12.5,8.5,12.0,Play creatively,24,0,3-5-2,3,5,2,2,-2,12,ZHEUEUQUUQHEQP,H,Ban,2025-01-27,N,CC,15.828126330288269
19,2025-01-24 12:00:00,90,Asia and Oceania Cup,13.358735940014968,11.61855435366553,11.850925440738841,12.548038701958774,Saudi Arabia,10.5,18.5,19.25,18.5,12.5,12.75,13.5,8.25,11.25,Normal,0,0,3-5-2,3,5,2,2,3,12,ZUEZEZHTQHHUEQ,H,Viá»‡t Nam,11.25,13.75,15.75,15.25,12.25,12.75,10.75,7.75,11.0,Normal,0,0,3-5-2,3,5,2,0,0,11,ZQESEUUHHHUQEH,A,Viá»‡,2025-01-24,N,CC,13.358735940014968
20,2025-01-17 20:00:00,90,Friendly,,,,,Saudi Arabia,8.25,15.75,18.0,14.75,12.75,11.5,14.0,6.5,9.5,Normal,0,0,4-3-3,4,3,3,1,1,8,UQPEHUZEEUZQZQ,H,Hong Kong,5.75,15.75,16.5,14.25,15.5,15.5,7.75,9.5,11.25,Normal,0,0,4-3-3,4,3,3,1,0,9,ZHUEQTPHPEEUUQ,A,Hon,2025-01-17,N,F,
21,2025-01-10 20:00:00,90,Friendly,,,,,Saudi Arabia,8.0,19.5,23.0,20.0,7.25,7.5,7.0,7.5,10.75,Play creatively,19,0,4-3-3,4,3,3,2,-10,7,ZQHEUUEpQPEHQQ,H,Al Iraq,4.75,22.25,21.0,22.25,11.25,7.75,11.0,6.5,10.25,Counter-attacks,18,0,5-3-2,5,3,2,0,-8,7,ZUHHHQHEHEQWET,A,Al ,2025-01-10,PC,F,
22,2025-01-03 20:00:00,88,Friendly,,,,,Saudi Arabia,6.25,17.5,18.75,17.5,16.5,7.5,14.25,6.25,9.5,Counter-attacks,20,0,5-4-1,5,4,1,1,-5,8,ZQHHPUQZEHZEEQ,H,Nederland,4.0,22.0,21.75,19.5,15.25,14.5,11.25,8.75,11.5,Counter-attacks,18,0,4-3-3,4,3,3,2,-10,12,UQUEHQQEHEUHUQ,A,Ned,2025-01-03,CA,F,
23,2024-12-27 20:00:00,88,Friendly,,,,,Saudi Arabia,5.75,19.0,17.75,18.5,15.25,6.5,14.75,5.75,9.25,Counter-attacks,20,0,5-4-1,5,4,1,1,0,8,ZQHHPUQHEZZQEE,A,Honduras,10.0,18.5,19.75,19.5,12.25,11.75,8.75,7.75,10.5,Normal,0,0,3-5-2,3,5,2,4,0,13,UUEUEUQQpQUEQP,H,Hon,2024-12-27,CA,F,
24,2024-12-20 20:00:00,88,Friendly,,,,,Saudi Arabia,6.0,19.0,20.25,17.75,14.0,5.0,8.75,5.25,9.25,Counter-attacks,17,0,4-5-1,4,5,1,0,-5,8,ZQHHEUZZPUQQEE,A,MoÃ§ambique,4.0,20.0,19.25,20.5,5.5,8.5,9.75,7.0,9.25,Counter-attacks,18,0,5-2-3,5,2,3,0,-10,6,ZPZQUHQEEEQUHT,H,MoÃ§,2024-12-20,CA,F,
25,2024-12-13 20:00:00,88,Nations Cup,13.10372198417479,18.464327994160392,11.175777470149711,17.978424625893012,Saudi Arabia,12.25,12.75,8.0,10.25,19.0,11.5,18.5,7.0,7.5,Attack in wings,23,0,2-5-3,2,5,3,2,0,10,ZUEEEUQHUZUQPU,A,Haiti,15.75,17.25,19.25,17.0,12.75,5.5,4.75,6.5,11.5,Normal,0,0,4-5-1,4,5,1,3,0,14,ZQHEPQUPpPHHEE,H,Hai,2024-12-13,AOW,NC,13.10372198417479
26,2024-12-06 20:00:00,88,Nations Cup,7.746936822774057,12.822089762230274,7.499712879795066,14.031720871874638,Saudi Arabia,6.0,20.25,23.25,21.25,13.25,7.75,14.5,7.0,10.25,Counter-attacks,20,0,5-3-2,5,3,2,0,-4,10,ZUPHPUQEUEUQEU,H,Haiti,14.5,17.75,19.25,17.5,12.5,5.25,4.75,6.5,11.25,Normal,0,0,4-5-1,4,5,1,1,0,14,ZQHEPQUPpPHHEE,A,Hai,2024-12-06,CA,NC,7.746936822774057
27,2024-11-29 20:00:00,88,Nations Cup,11.968824675573881,9.067701268158597,9.067701268158597,16.942283948401588,Saudi Arabia,11.0,16.5,18.0,17.25,9.5,9.5,17.75,6.5,8.75,Normal,0,0,3-5-2,3,5,2,1,-10,9,ZUEEHUZUpZQEHU,H,El Salvador,9.5,19.5,22.25,19.25,13.0,11.5,12.5,9.0,13.0,Counter-attacks,17,0,4-4-2,4,4,2,3,-2,16,ZTHETPUHEUHTEQ,A,El ,2024-11-29,N,NC,11.968824675573881
28,2024-11-22 20:00:00,88,Nations Cup,10.925082881467489,12.290378209079337,11.80840259303701,13.254329441163993,Saudi Arabia,13.0,17.25,18.25,17.5,12.75,12.25,13.75,7.75,10.75,Normal,0,0,4-4-2,4,4,2,0,0,12,ZUHEZUHZEHUUEH,H,Brunei,9.25,20.5,22.0,20.75,10.5,11.75,11.25,8.0,11.25,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,12,ZUPEQUUTEUQQEU,A,Bru,2024-11-22,N,NC,10.925082881467489
29,2024-11-15 20:00:00,88,Nations Cup,10.179407313732924,6.259594064241229,3.8520578856869103,16.85275324988023,Saudi Arabia,10.0,18.5,22.5,19.25,6.5,4.0,17.5,6.25,11.25,Counter-attacks,19,0,4-5-1,4,5,1,1,0,11,ZHEHZUUHZUHEEQ,H,Sakartvelo,12.5,14.25,17.0,17.75,12.0,14.0,14.25,6.5,9.5,Normal,0,0,3-5-2,3,5,2,2,1,11,ZUETESQHUPQEQU,A,Sak,2024-11-15,CA,NC,10.179407313732924
30,2024-11-08 20:00:00,88,Nations Cup,15.880216867374038,8.047778518067206,6.584546060236804,7.560034365457072,Saudi Arabia,12.5,21.5,25.75,22.0,8.25,6.75,7.75,7.25,11.5,Normal,0,0,4-5-1,4,5,1,0,-10,11,ZUHEZUHHUZQEHE,A,Liechtenstein,8.25,22.0,17.75,22.0,19.5,8.25,19.5,7.0,10.25,Counter-attacks,19,0,4-4-2,4,4,2,0,-6,12,ZUUETTQHETQHEU,H,Lie,2024-11-08,N,NC,15.880216867374038
31,2024-11-01 20:00:00,88,Nations Cup,13.766583122137687,11.170499781153197,16.631633007494763,17.872799649845117,Saudi Arabia,13.75,8.5,12.25,14.0,11.25,16.75,18.0,7.75,9.5,Normal,0,0,2-5-3,2,5,3,1,7,10,ZEEZEUQUZHHHQU,A,MoÃ§ambique,13.75,18.0,18.25,19.25,9.75,11.25,10.25,8.25,10.75,Normal,0,0,3-5-2,3,5,2,1,-7,11,ZHEQEQUHHUQpEQ,H,MoÃ§,2024-11-01,N,NC,13.766583122137687
32,2024-10-25 20:00:00,88,Nations Cup,13.767585136921305,7.652790366297069,6.171605134110539,7.652790366297069,Saudi Arabia,13.75,20.0,22.5,20.75,7.75,6.25,7.75,7.75,11.5,Normal,0,0,4-5-1,4,5,1,0,-8,11,ZUHEHUHHUZQEHE,H,Severna Makedonija,8.25,19.75,21.0,19.25,12.5,11.0,11.0,6.5,10.0,Counter-attacks,16,0,4-4-2,4,4,2,2,-6,9,ZHHEHQQUEHUQEU,A,Sev,2024-10-25,N,NC,13.767585136921305
33,2024-10-18 20:00:00,88,Nations Cup,6.621257134690062,14.901459725494453,7.084300525235068,15.390032175510663,Saudi Arabia,6.5,20.25,20.0,20.0,15.25,7.25,15.75,7.5,10.5,Counter-attacks,21,0,5-3-2,5,3,2,0,-3,11,ZUZHUUHEZEHUEU,H,Hong Kong,12.75,21.25,21.5,21.75,6.75,7.0,5.25,12.0,13.75,Long shots,16,0,4-5-1,4,5,1,2,-10,14,UPSEHHTTPHTEWE,A,Hon,2024-10-18,CA,NC,6.621257134690062
34,2024-10-11 20:00:00,88,Nations Cup,14.644193856050904,11.466188554331307,13.173918764550866,13.661841681756451,Saudi Arabia,11.5,15.75,16.5,16.25,11.75,13.5,14.0,7.75,10.0,Normal,0,0,3-5-2,3,5,2,0,4,10,ZUEHEUHpZHUHEU,A,Ecuador,12.25,17.5,19.0,17.0,14.25,14.0,11.25,9.25,11.5,Normal,0,0,3-5-2,3,5,2,1,-4,12,UHEUEPUHQTHEUU,H,Ecu,2024-10-11,N,NC,14.644193856050904
35,2024-10-04 20:00:00,88,Nations Cup,14.600765366666081,14.061179671926475,13.34620443437089,10.486303484148557,Saudi Arabia,10.75,16.75,17.0,17.0,14.75,14.0,11.0,7.75,10.25,Normal,0,0,3-5-2,3,5,2,1,0,11,ZUEHEZUHHZHUEU,A,CuraÃ§ao,12.25,8.0,15.25,21.5,12.25,17.25,19.0,9.75,10.5,Normal,0,0,2-5-3,2,5,3,4,0,13,UEEEQTUQQUUPUQ,H,Cur,2024-10-04,N,NC,14.600765366666081
36,2024-09-27 20:00:00,88,Nations Cup,10.363064919816324,17.80329991650208,5.533458082156051,7.217554020203545,Saudi Arabia,8.5,19.5,20.5,20.25,18.5,5.75,7.5,6.75,11.0,Counter-attacks,19,0,4-5-1,4,5,1,0,-4,12,ZUZEHUUHHHQUEE,H,LÃ«tzebuerg,11.0,16.75,16.0,16.75,15.25,16.0,14.75,7.75,10.5,Normal,0,0,3-4-3,3,4,3,0,0,9,ZUEHEHQUEHUWQW,A,LÃ«t,2024-09-27,CA,NC,10.363064919816324
37,2024-09-20 20:00:00,88,Nations Cup,11.674918082321224,13.263303969372565,9.147106185774183,13.263303969372565,Saudi Arabia,7.25,19.75,22.5,20.0,14.5,10.0,14.5,6.75,10.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-5,11,ZUZEHUUHEHQUEU,A,Norge,11.75,19.25,19.25,19.0,14.75,14.75,14.75,8.0,11.25,Normal,0,0,3-4-3,3,4,3,3,0,11,UUEUEHHHEHQUQP,H,Nor,2024-09-20,CA,NC,11.674918082321224
38,2024-09-13 20:00:00,88,Nations Cup,12.615406918235388,11.438555831011358,15.873914214464742,11.205115916092758,Saudi Arabia,16.25,11.75,16.0,12.0,12.25,17.0,12.0,7.5,10.5,Attack in the middle,25,0,2-5-3,2,5,3,3,3,12,ZEHEZEUHHHQHUU,H,France,13.0,18.0,17.5,18.25,15.0,14.75,14.75,10.0,12.25,Normal,0,0,3-5-2,3,5,2,1,0,13,ZHEHEQQHQQUWEU,A,Fra,2024-09-13,AIM,NC,12.615406918235388
39,2024-09-06 20:00:00,88,Nations Cup,11.773740345582173,13.53501741011992,13.29756096432834,13.060104518536763,Saudi Arabia,10.75,17.0,17.5,17.25,14.25,14.0,13.75,7.0,10.5,Normal,0,0,3-5-2,3,5,2,2,-2,10,ZUEZEUHHHHUUEH,H,Al Kuwayt,10.0,19.75,19.25,19.25,7.25,9.0,9.25,8.0,11.0,Normal,0,0,3-4-3,3,4,3,1,-10,10,ZPEPEHUpEZUWQW,A,Al ,2024-09-06,N,NC,11.773740345582173
40,2024-08-30 20:00:00,88,Nations Cup,15.455037941389174,13.407137720804297,14.12537724156167,13.407137720804297,Saudi Arabia,11.0,16.0,15.0,15.5,14.0,14.75,14.0,6.5,10.25,Normal,0,0,3-5-2,3,5,2,1,6,11,ZUEZEUHHPHQHEU,A,Belize,10.5,19.5,17.75,18.0,16.25,13.0,10.75,8.5,10.5,Normal,0,0,3-5-2,3,5,2,1,0,15,ZZEPEUUUpUHQPE,H,Bel,2024-08-30,N,NC,15.455037941389174
41,2024-08-23 20:00:00,88,Nations Cup,14.872051715116834,12.780409789032083,13.477523050252016,12.780409789032083,Saudi Arabia,9.75,16.5,16.0,16.5,13.75,14.5,13.75,6.5,9.75,Normal,0,0,3-5-2,3,5,2,0,0,11,ZUEZEUUHPHQUEU,A,Kyrgyzstan,11.5,17.25,18.0,17.5,10.0,13.25,11.25,7.75,11.0,Normal,0,0,3-5-2,3,5,2,2,2,14,ZHEUEQQHQUQEQP,H,Kyr,2024-08-23,N,NC,14.872051715116834
42,2024-08-16 20:00:00,88,Friendly,,,,,Saudi Arabia,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Counter-attacks,0,0,5-4-1,5,4,1,5,8,8,ZUZPRUQpEZHEHE,H,Kazakhstan,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Play creatively,0,0,2-3-1,2,3,1,0,-5,9,ZEEEQUQEpEHEWE,A,Kaz,2024-08-16,CA,F,
43,2024-08-09 20:00:00,88,Friendly,,,,,Saudi Arabia,4.75,18.0,18.5,15.5,11.25,11.75,12.0,6.0,9.25,Counter-attacks,14,0,4-4-2,4,4,2,0,0,8,ZUPEPUQZEHHZEU,H,USA,6.5,18.25,17.5,18.75,14.75,11.5,12.0,7.5,10.0,Normal,0,0,3-5-2,3,5,2,4,0,10,ZQEPEQUQQPQQEW,A,USA,2024-08-09,CA,F,
44,2024-08-02 12:00:00,88,Asia and Oceania Cup,13.009809720761684,11.417464426281008,17.364060481635697,17.839788166064075,Saudi Arabia,17.25,10.75,12.0,13.75,12.0,18.25,18.75,8.5,10.0,Normal,0,0,2-5-3,2,5,3,1,10,12,ZEHEEPHQTZUQHQ,H,Nippon,18.75,17.5,21.5,17.25,10.75,14.25,11.0,9.75,11.5,Normal,0,0,3-5-2,3,5,2,1,-10,16,UQEQEHHQQUQEWH,A,Nip,2024-08-02,N,CC,13.009809720761684
45,2024-07-26 12:00:00,88,Asia and Oceania Cup,11.616423422315377,12.99987229432594,5.672671546614955,12.76351097988365,Saudi Arabia,9.5,20.5,24.0,20.75,13.75,6.0,13.5,5.75,10.5,Counter-attacks,19,0,4-5-1,4,5,1,1,-6,13,ZQZEHPHHpQUHEE,A,Hanguk,17.25,14.25,13.0,11.0,17.5,19.25,12.5,9.25,10.75,Normal,0,0,2-5-3,2,5,3,2,10,14,ZZEEZEUHZHQUQP,H,Han,2024-07-26,CA,CC,11.616423422315377
46,2024-07-19 12:00:00,88,Asia and Oceania Cup,8.268126359098515,15.941297420499005,7.137894367387615,16.655086857237766,Saudi Arabia,7.75,21.0,19.75,20.0,16.75,7.5,17.5,7.75,10.5,Counter-attacks,17,0,4-4-2,4,4,2,1,-4,13,ZQHEHPUHEQHHEH,H,Prathet Thai,8.5,24.0,21.75,21.0,10.25,11.75,12.25,9.0,12.0,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,11,ZHQEUQQTEHQUEQ,A,Pra,2024-07-19,CA,CC,8.268126359098515
47,2024-07-12 12:00:00,88,Asia and Oceania Cup,13.042953044350266,12.962812855968199,13.442917035818873,13.68296912574421,Saudi Arabia,15.5,16.25,16.75,16.25,13.5,14.0,14.25,7.75,11.0,Normal,0,0,3-5-2,3,5,2,0,6,12,ZPEHEQUUPZHQEH,H,Malaysia,9.0,24.0,23.75,23.25,17.75,9.5,5.5,8.25,12.0,Counter-attacks,17,0,4-4-2,4,4,2,0,-8,13,ZQUEHZZHPpEQWE,A,Mal,2024-07-12,N,CC,13.042953044350266
48,2024-07-05 12:00:00,88,Asia and Oceania Cup,9.492615259382795,5.133147600878568,8.166371183215904,17.499366821176938,Saudi Arabia,7.75,24.0,23.75,24.5,5.5,8.75,18.75,7.75,11.0,Counter-attacks,20,0,5-3-2,5,3,2,0,-10,14,ZQHHUPEEUTHEQH,A,India,15.25,14.5,17.25,14.5,10.75,15.25,11.0,7.75,10.5,Normal,0,0,3-5-2,3,5,2,2,5,15,UUEQEZHHHUHUPE,H,Ind,2024-07-05,CA,CC,9.492615259382795
49,2024-06-28 12:00:00,88,Asia and Oceania Cup,16.88310371303158,11.743953957023011,17.04024691803339,11.513680350022561,Saudi Arabia,17.75,8.5,13.25,8.25,12.75,18.5,12.5,9.25,10.5,Attack in the middle,24,0,2-5-3,2,5,3,2,4,12,ZEUEHEHHZTQHQU,A,Nippon,16.0,15.75,14.25,15.25,16.5,19.25,13.75,10.25,11.5,Normal,0,0,3-4-3,3,4,3,3,5,16,UHEUEHQQTEQUHH,H,Nip,2024-06-28,AIM,CC,16.88310371303158
50,2024-06-24 12:00:00,88,Asia and Oceania Cup,14.389407429198037,11.264764721730938,12.18433735207632,7.816367357935752,Saudi Arabia,14.75,16.5,18.0,15.5,12.25,13.25,8.5,7.75,11.25,Normal,0,0,2-5-3,2,5,3,3,10,12,ZPEEHEQHZUHUQH,H,Hanguk,16.0,14.75,13.75,14.0,16.25,17.0,13.0,8.25,10.75,Normal,0,0,3-5-2,3,5,2,3,6,13,UTEZEHHHZHUQEW,A,Han,2024-06-24,N,CC,14.389407429198037
