,Match Datetime,campaign,Competition,scaled midfield,sc_ra,sc_ca,sc_la,Team name,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,scaled_midfield,T_C,Indiv Order
20,2025-05-16 20:00:00,90,World Cup,16.9382,11.1643,15.5835,14.4206,Hong Kong,16.5,14.75,16.75,17.25,12.0,16.75,15.5,11.0,13.25,Normal,0,0,2-5-3,2,5,3,5,5,15,ZEPEEPHHQPHUQP,30010000,H,Myanmar,6.25,23.25,23.5,23.25,16.0,6.0,14.5,6.5,10.75,Counter-attacks,20,0,5-3-2,5,3,2,1,-10,11,ZQTSHHHUEEQQET,4004144,A,36853735,Mya,2025-05-16,N,WC1,16.938231295954573,bal,N-N--NMNNONNNN
21,2025-05-09 20:00:00,90,World Cup,17.112,4.4878,7.3221,7.5583,Hong Kong,13.75,20.75,21.75,21.0,4.75,7.75,8.0,12.0,14.5,Long shots,15,0,4-5-1,4,5,1,1,-10,14,UTPEHPHQTPZEPE,2012300030,H,Lietuva,10.0,22.5,24.5,21.75,14.5,13.0,14.75,9.25,12.5,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,18,ZHUEUQQHEHUEQQ,0,A,36853687,Lie,2025-05-09,LS,WC1,17.112006248450722,LS,NDN-ODMNNNM-N-
22,2025-05-02 20:00:00,90,World Cup,15.5817,11.0556,10.5852,11.0556,Hong Kong,10.0,23.5,25.5,23.0,11.75,11.25,11.75,10.25,13.5,Counter-attacks,16,0,4-4-2,4,4,2,2,-10,14,ZPTEPPHQEHHWEQ,2000000000,A,Comoros,16.0,9.75,9.75,8.0,17.25,21.75,13.5,8.5,10.0,Normal,0,0,2-5-3,2,5,3,2,10,10,ZQEHEEQTHQQUHP,1111113000,H,36853639,Com,2025-05-02,CA,WC1,15.581659208029484,442ca,NDN-NNNN-NNN-N
23,2025-04-25 20:00:00,90,World Cup,19.3509,13.2056,13.4457,13.2056,Hong Kong,15.75,18.25,18.0,18.25,13.75,14.0,13.75,10.0,12.75,Normal,0,0,3-5-2,3,5,2,3,0,14,ZPETEPHQTHHQEW,3000300,A,Nicaragua,14.75,16.5,17.0,14.5,15.75,14.25,7.5,7.75,11.25,Normal,0,0,3-5-2,3,5,2,1,7,11,ZQEHEPSTHpQQEQ,21002300,H,36853591,Nic,2025-04-25,N,WC1,19.350932570854336,bal,NN-N-NMNNNMN-N
24,2025-04-18 20:00:00,90,World Cup,17.6238,4.2143,7.1891,5.7017,Hong Kong,14.25,23.0,24.5,23.0,4.25,7.25,5.75,12.5,15.0,Long shots,16,0,4-5-1,4,5,1,2,-10,14,ZUPETPQTHTPEPE,2102300030,H,Schweiz,10.0,21.25,20.75,22.25,14.75,14.0,14.25,9.25,12.0,Counter-attacks,17,0,4-4-2,4,4,2,0,-8,14,UUQEUQQHHEQEHU,40001000,A,36853542,Sch,2025-04-18,LS,WC1,17.623804262058236,LS,NDO-NDMNNNM-N-
25,2025-04-11 20:00:00,90,World Cup,14.5821,12.7841,11.0631,12.0465,Hong Kong,9.5,22.5,24.0,23.25,13.0,11.25,12.25,9.25,12.5,Counter-attacks,17,0,4-4-2,4,4,2,0,-10,12,ZPTEPQHHQEHQEU,4003000000,A,Myanmar,14.5,15.25,16.5,16.0,10.75,14.5,15.25,8.0,10.75,Normal,0,0,3-5-2,3,5,2,1,5,11,ZTESETHQHZHEQP,3103001000,H,36853495,Mya,2025-04-11,CA,WC1,14.582070667379218,442ca,NWN-NMNNN-NN-N
26,2025-04-07 20:00:00,90,World Cup,18.9066,11.7464,12.4656,12.2258,Hong Kong,11.25,19.0,18.5,19.25,12.25,13.0,12.75,9.25,11.75,Pressing,14,0,3-5-2,3,5,2,1,-10,12,UPEPEPHTPQHUEQ,3000300,A,Lietuva,13.25,12.25,15.75,15.25,13.25,19.25,17.0,10.25,11.75,Normal,0,0,2-5-3,2,5,3,3,5,17,UEUEEQQHHHQQQP,30003000,H,36853448,Lie,2025-04-07,Pr,WC1,18.90656361060637,AoD,NN-N-NMNNNMN-N
27,2025-04-04 20:00:00,90,World Cup,16.3115,16.3078,18.2264,17.5069,Hong Kong,10.5,15.25,12.0,15.5,17.0,19.0,18.25,10.5,11.5,Normal,0,0,2-5-3,2,5,3,2,0,11,ZPEEEQHPQUHUQQ,31043000,H,Comoros,5.25,26.75,26.5,26.5,16.0,6.75,13.0,8.0,11.5,Counter-attacks,22,0,5-3-2,5,3,2,2,-10,12,ZQPQUQQUEEQUEH,2004214144,A,36853397,Com,2025-04-04,N,WC1,16.311495308616067,bal,NN---NMONWMNNN
28,2025-03-28 20:00:00,90,Friendly,,,,,Hong Kong,7.25,17.75,18.25,16.0,8.75,8.25,10.0,7.5,9.75,Counter-attacks,16,0,4-4-2,4,4,2,1,-10,8,ZHUETQQTEHUEQQ,2002000000,A,Belgium,6.0,9.75,11.75,12.5,10.75,13.25,13.0,7.0,8.5,Normal,0,0,2-5-3,2,5,3,2,0,7,UEREEQUTHQQUZP,0,H,36824105,Bel,2025-03-28,CA,F,,442ca,NDN-NDNN-NN-NN
29,2025-03-21 20:00:00,90,Friendly,,,,,Hong Kong,5.5,11.5,15.25,11.0,12.25,7.75,9.75,8.25,7.5,Counter-attacks,18,0,5-3-2,5,3,2,0,-10,8,ZTHUTQQTEEUEQQ,204000,A,Latvija,5.75,24.75,22.0,24.0,10.75,12.0,10.25,8.75,12.0,Pressing,11,0,3-5-2,3,5,2,3,-10,10,ZQEEHHQQQUHHPE,2022000300,H,36774022,Lat,2025-03-21,CA,F,,hardca,NNNNNDNW--N-NN
30,2025-03-14 12:00:00,90,Asia and Oceania Cup,19.1569,8.6806,7.7161,10.6096,Hong Kong,17.0,18.75,25.75,20.0,9.0,8.0,11.0,9.5,12.5,Pressing,14,0,4-5-1,4,5,1,0,-10,14,ZPPEUPQTQUHEUE,3103300430,A,Bahrain,17.25,16.5,16.5,16.0,13.0,15.0,10.0,9.25,11.5,Normal,0,0,3-5-2,3,5,2,0,1,14,ZQEHEPQUQHPUEQ,23000300,H,36368079,Bah,2025-03-14,Pr,CC,19.1568580897586,AoD,NMO-NMMNNWM-N-
31,2025-03-07 12:00:00,90,Asia and Oceania Cup,13.1023,14.3402,11.1021,12.0272,Hong Kong,10.0,23.75,23.25,22.75,15.5,12.0,13.0,9.75,12.75,Counter-attacks,19,0,4-4-2,4,4,2,0,-10,13,ZPUEPPHUEQQQEU,3443340300,H,Pakistan,14.5,18.0,17.75,17.25,11.25,10.75,11.75,7.75,10.5,Normal,0,0,3-5-2,3,5,2,2,1,13,ZQEPEHHPHUUETW,20,A,36368060,Pak,2025-03-07,CA,CC,13.102325682074126,442ca,NMW-WMMW-NMN-N
32,2025-02-28 12:00:00,90,Asia and Oceania Cup,18.9106,12.5931,13.5089,14.8827,Hong Kong,15.25,16.25,16.5,18.25,13.75,14.75,16.25,10.0,12.0,Normal,0,0,3-5-2,3,5,2,2,-5,14,ZPEPEQQQTUHUEW,3004300,A,Al Urdun,15.5,15.5,19.25,18.5,9.0,11.5,15.5,8.75,11.5,Normal,0,0,3-5-2,3,5,2,2,0,11,ZEQHEZQTPHQEPH,1103004000,H,36368038,Al ,2025-02-28,N,CC,18.910619906109112,bal,NN-N-NMNNWMN-N
33,2025-02-21 12:00:00,90,Asia and Oceania Cup,13.6605,10.3529,9.6306,10.8344,Hong Kong,9.0,25.75,29.5,26.75,10.75,10.0,11.25,10.0,13.0,Counter-attacks,19,0,4-4-2,4,4,2,5,-10,13,ZPHEUPQQEPHUEW,3400000000,A,Palestine,16.75,9.0,10.75,13.25,10.25,19.75,19.25,9.0,9.75,Normal,0,0,2-5-3,2,5,3,0,10,16,ZEHEEHUTUHUHPQ,1031143000,H,36368017,Pal,2025-02-21,CA,CC,13.660469941093725,442ca,NMW-NNNN-NNN-N
34,2025-02-14 12:00:00,90,Asia and Oceania Cup,16.4282,14.9651,15.9152,14.49,Hong Kong,16.5,16.5,15.75,17.75,15.75,16.75,15.25,9.75,12.0,Normal,0,0,3-5-2,3,5,2,1,0,13,ZQEUEPQQTUHUEP,110000,H,Hayastan,10.75,23.5,26.25,22.75,10.0,8.75,11.0,7.5,12.0,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,16,ZQQEUQUQQEUEQQ,0,A,36367995,Hay,2025-02-14,N,CC,16.42819434776467,bal,NN-N-NNOONNN-N
35,2025-02-07 12:00:00,90,Asia and Oceania Cup,17.0202,13.2432,13.9656,16.1327,Hong Kong,14.75,17.0,16.75,17.75,13.75,14.5,16.75,9.75,12.0,Normal,0,0,3-5-2,3,5,2,2,0,14,ZPEUEQQQTHHQEP,3014300,H,Bahrain,11.25,23.25,23.75,23.25,11.25,8.5,6.0,8.0,12.25,Counter-attacks,19,0,4-5-1,4,5,1,1,-10,13,ZQPEZUQQPpUEWE,2402000230,A,36367974,Bah,2025-02-07,N,CC,17.02015285220334,bal,NN-N-NMNOWMN-N
36,2025-02-03 12:00:00,90,Asia and Oceania Cup,18.2087,18.8099,16.8807,16.1572,Hong Kong,12.75,15.75,12.5,14.5,19.5,17.5,16.75,9.75,11.75,Normal,0,0,3-5-2,3,5,2,2,5,14,ZQEUEPHHQTQWEQ,100411000,A,Pakistan,15.5,17.0,17.25,17.0,8.25,9.75,16.25,7.5,11.0,Normal,0,0,3-5-2,3,5,2,2,4,11,ZUEPEHPHTHQPEH,3014004,H,36367955,Pak,2025-02-03,N,CC,18.20873138773079,bal,NN-O-NNWOONN-N
37,2025-01-31 12:00:00,90,Asia and Oceania Cup,16.6437,18.7532,14.7681,12.8928,Hong Kong,13.0,17.25,16.0,15.5,20.0,15.75,13.75,9.5,11.75,Normal,0,0,3-5-2,3,5,2,2,2,14,ZPEPEPHHQPQPEQ,410300,H,Al Urdun,14.75,15.75,14.25,9.5,16.0,19.0,12.0,8.0,10.0,Normal,0,0,2-5-3,2,5,3,4,10,12,ZHHEEEHUPQQUWH,1130003000,A,36367933,Al ,2025-01-31,N,CC,16.64365636756676,bal,NN-N-NNWONMN-N
38,2025-01-27 12:00:00,90,Asia and Oceania Cup,16.821,16.7392,18.4131,15.7826,Hong Kong,12.0,14.75,12.25,14.75,17.5,19.25,16.5,10.0,11.5,Normal,0,0,2-5-3,2,5,3,5,5,13,ZPEEEQQHQUHUQP,3000,H,Palestine,7.5,19.75,21.25,19.75,15.0,9.0,16.25,7.25,10.75,Counter-attacks,16,0,4-4-2,4,4,2,3,-6,12,UUHEHHPEpQUQEP,24044,A,36367912,Pal,2025-01-27,N,CC,16.820973196415768,bal,NN---NNNNNMNNN
39,2025-01-24 12:00:00,90,Asia and Oceania Cup,13.5031,12.1957,11.2392,13.1522,Hong Kong,7.25,23.75,23.25,23.0,12.75,11.75,13.75,9.25,12.5,Counter-attacks,18,0,4-4-2,4,4,2,2,-10,12,ZUPEUPQEPHHUEW,400000000,A,Hayastan,10.75,11.0,14.0,13.75,12.75,19.5,17.5,9.25,10.75,Normal,0,0,2-5-3,2,5,3,2,10,14,ZEPEEUUQQQUQQQ,30000000,H,36367890,Hay,2025-01-24,CA,CC,13.503075254923171,442ca,NNW-NNN-NNNN-N
40,2025-01-17 20:00:00,90,Friendly,,,,,Hong Kong,5.75,15.75,16.5,14.25,15.5,15.5,7.75,9.5,11.25,Normal,0,0,4-3-3,4,3,3,1,0,9,ZHUEQTPHPEEUUQ,0,A,Saudi Arabia,8.25,15.75,18.0,14.75,12.75,11.5,14.0,6.5,9.5,Normal,0,0,4-3-3,4,3,3,1,1,8,UQPEHUZEEUZQZQ,1001101000,H,36389354,Sau,2025-01-17,N,F,,bal,NNN-NNNNN--NNN
41,2025-01-10 20:00:00,90,Friendly,,,,,Hong Kong,8.0,13.5,16.75,12.25,8.25,12.5,7.0,9.25,9.5,Normal,0,0,5-3-2,5,3,2,0,0,9,PZUPQTEPPUEUEQ,0,H,El Salvador,10.0,19.75,21.25,18.0,10.75,10.0,10.0,9.0,11.5,Normal,0,0,4-4-2,4,4,2,4,-10,16,ZQHEHZQUEHQQEH,0,A,36361211,El ,2025-01-10,N,F,,bal,NNNNNN-NNN-N-N
42,2025-01-03 20:00:00,88,Friendly,,,,,Hong Kong,7.0,14.0,16.75,12.0,8.25,12.25,6.75,9.0,9.25,Normal,0,0,5-3-2,5,3,2,0,0,9,PZUPQTEPPUEUEQ,0,A,Lietuva,11.0,18.0,18.0,18.0,12.75,12.25,12.25,7.25,10.25,Normal,0,0,3-5-2,3,5,2,6,0,11,UQEUEHQTpUQPEU,1010121000,H,36241373,Lie,2025-01-03,N,F,,bal,NNNNNN-NNN-N-N
43,2024-12-27 20:00:00,88,Friendly,,,,,Hong Kong,8.0,7.0,12.5,6.75,11.0,14.75,8.25,9.5,9.5,Normal,0,0,2-5-3,2,5,3,1,0,11,TEPETETPPUTHQU,0,A,Saint Vincent and the Grenadines,8.25,12.25,14.25,10.5,7.75,9.75,6.0,8.25,10.25,Normal,0,0,2-5-3,2,5,3,2,-10,10,ZEQEPEQTZQQUQH,0,H,36025610,Sai,2024-12-27,N,F,,bal,N-N-N-NNNNNNNN
44,2024-12-20 20:00:00,88,Friendly,,,,,Hong Kong,6.75,11.5,17.0,12.0,11.0,13.75,11.0,9.0,11.25,Normal,0,0,2-5-3,2,5,3,1,0,10,ZEPETETPPUQHQU,0,H,Prathet Thai,6.0,15.25,13.0,14.5,14.5,19.0,13.75,7.0,8.75,Normal,0,0,3-4-3,3,4,3,1,0,9,ZZEZEZQQEHQZHT,20110000,A,35755118,Pra,2024-12-20,N,F,,bal,N-N-N-NNNNNNNN
45,2024-12-13 20:00:00,88,Nations Cup,10.7067,12.8044,10.4332,13.2786,Hong Kong,11.75,24.25,25.25,24.0,13.5,11.0,14.0,10.5,13.75,Counter-attacks,18,0,4-4-2,4,4,2,3,-10,14,ZPPEPHHHESHQEP,3443004000,H,Sakartvelo,14.25,16.0,15.75,16.25,13.25,13.5,13.25,6.25,9.5,Normal,0,0,3-5-2,3,5,2,0,0,12,ZQEPESQUHUUEHU,0,A,35708642,Sak,2024-12-13,CA,NC,10.706725309809,442ca,NMW-WMNN-WNN-N
46,2024-12-06 20:00:00,88,Nations Cup,9.6901,12.6075,10.6679,11.1528,Hong Kong,8.0,23.5,24.0,22.25,13.0,11.0,11.5,9.5,12.5,Counter-attacks,17,0,4-4-2,4,4,2,3,-10,13,ZPPEPHHHETHQEU,3443000000,H,Costa Rica,6.0,21.0,25.0,21.5,14.0,7.5,12.75,8.25,12.25,Counter-attacks,22,0,5-3-2,5,3,2,1,-4,12,ZUQUPQUEpEUQEH,2044,A,35662401,Cos,2024-12-06,CA,NC,9.690114952232364,442ca,NMW-WMNN-NNN-N
47,2024-11-29 20:00:00,88,Nations Cup,14.8812,14.3974,15.3572,15.1172,Hong Kong,12.25,15.75,16.5,17.75,15.0,16.0,15.75,10.75,12.75,Normal,0,0,3-5-2,3,5,2,1,0,14,ZPETEHHTQHHPEQ,0,H,Puerto Rico,17.25,7.25,13.25,9.25,12.75,18.25,12.75,8.0,10.0,Attack in the middle,24,0,2-5-3,2,5,3,2,10,14,ZEEPPEQTUHQTUW,1130003000,A,35615077,Pue,2024-11-29,N,NC,14.881156180224457,bal,NN-N-NNNNNNN-N
48,2024-11-22 20:00:00,88,Nations Cup,13.7579,8.509,11.3454,9.4545,Hong Kong,11.25,20.25,19.75,20.0,9.0,12.0,10.0,12.25,14.0,Long shots,17,0,3-5-2,3,5,2,1,-10,13,ZHETEPTHQTSQEU,2023000300,H,Belize,10.75,18.25,18.0,17.75,12.5,13.5,13.75,7.75,10.25,Normal,0,0,3-5-2,3,5,2,2,0,13,ZZEHEZUQHpTEWQ,2000102000,A,35565449,Bel,2024-11-22,LS,NC,13.757885856603282,LS,ND-N-DMNNNMN-N
49,2024-11-15 20:00:00,88,Nations Cup,12.3125,15.0365,10.8726,12.2606,Hong Kong,8.25,19.75,24.5,22.0,16.25,11.75,13.25,10.0,12.75,Counter-attacks,17,0,4-4-2,4,4,2,1,-10,14,ZPTEHUHHQEHWEQ,3043040000,A,Cura̤ao,13.5,17.0,16.25,17.25,12.75,13.25,12.5,9.0,11.25,Play creatively,23,0,3-5-2,3,5,2,2,-10,14,UTEPETUQQQUPQE,3100300,H,35514388,Cur,2024-11-15,CA,NC,12.312516134506977,442ca,NMN-WMNWN-NN-N
